Time 	as_src 	ip_dst 	ip_src 	port_dst 	port_src 
"November 5th 2015, 02:50:04.235"	"17,974"	REDACTED	180.250.186.106	"16,239"	53
"November 5th 2015, 02:50:04.235"	"31,549"	REDACTED	94.183.189.239	"7,656"	53
"November 5th 2015, 02:50:04.236"	"30,600"	REDACTED	69.174.159.145	"19,769"	53
"November 5th 2015, 02:50:04.237"	"26,619"	REDACTED	190.90.185.33	"1,411"	53
"November 5th 2015, 02:50:04.237"	"31,549"	REDACTED	151.238.215.37	"58,969"	53
"November 5th 2015, 02:50:04.238"	"35,662"	REDACTED	87.236.209.73	0	0
"November 5th 2015, 02:50:04.238"	"13,682"	REDACTED	190.143.132.242	"12,915"	53
"November 5th 2015, 02:50:04.239"	"52,041"	REDACTED	128.0.85.11	"32,103"	53
"November 5th 2015, 02:50:04.240"	"17,222"	REDACTED	200.196.63.210	"47,800"	53
"November 5th 2015, 02:50:04.240"	"12,418"	REDACTED	79.175.45.54	"25,006"	53
"November 5th 2015, 02:50:04.242"	"262,913"	REDACTED	201.159.23.173	0	0
"November 5th 2015, 02:50:04.242"	"22,368"	REDACTED	181.174.60.50	"50,223"	53
"November 5th 2015, 02:50:04.243"	"131,178"	REDACTED	103.12.160.98	0	0
"November 5th 2015, 02:50:04.243"	"7,459"	REDACTED	65.36.60.74	0	0
"November 5th 2015, 02:50:04.244"	"39,229"	REDACTED	79.126.106.73	"7,874"	53
"November 5th 2015, 02:50:04.245"	"26,128"	REDACTED	199.101.81.180	0	0
"November 5th 2015, 02:50:04.245"	"21,483"	REDACTED	194.186.248.225	"59,956"	53
"November 5th 2015, 02:50:04.247"	"15,311"	REDACTED	186.103.163.42	0	0
"November 5th 2015, 02:50:04.247"	"6,876"	REDACTED	79.140.10.188	0	0
"November 5th 2015, 02:50:04.248"	"17,974"	REDACTED	180.250.217.242	"39,858"	53
"November 5th 2015, 02:50:04.248"	"52,402"	REDACTED	200.123.250.162	"3,673"	53
"November 5th 2015, 02:50:04.249"	"31,549"	REDACTED	94.182.192.217	0	0
"November 5th 2015, 02:50:04.250"	"43,530"	REDACTED	78.110.144.175	0	0
"November 5th 2015, 02:50:04.251"	"52,041"	REDACTED	91.222.123.85	"61,073"	53
"November 5th 2015, 02:50:04.252"	"28,032"	REDACTED	190.108.89.88	"58,511"	53
"November 5th 2015, 02:50:04.252"	"263,853"	REDACTED	138.186.75.174	"16,958"	53
"November 5th 2015, 02:50:04.253"	"6,876"	REDACTED	195.138.64.192	0	0
"November 5th 2015, 02:50:04.253"	"4,788"	REDACTED	118.100.182.31	"20,855"	53
"November 5th 2015, 02:50:04.254"	"8,163"	REDACTED	200.89.104.214	"40,432"	53
"November 5th 2015, 02:50:04.255"	"44,208"	REDACTED	94.74.135.254	"26,298"	53
"November 5th 2015, 02:50:04.255"	"23,673"	REDACTED	203.189.139.182	"40,795"	53
"November 5th 2015, 02:50:04.256"	"34,896"	REDACTED	85.15.69.113	"61,803"	53
"November 5th 2015, 02:50:04.257"	"263,655"	REDACTED	177.104.115.11	"59,604"	53
"November 5th 2015, 02:50:04.257"	"13,285"	REDACTED	92.29.2.50	"24,541"	53
"November 5th 2015, 02:50:04.258"	"34,896"	REDACTED	85.15.101.90	"12,469"	53
"November 5th 2015, 02:50:04.258"	"22,368"	REDACTED	181.174.60.170	0	0
"November 5th 2015, 02:50:04.259"	"31,556"	REDACTED	185.46.221.15	"52,237"	53
"November 5th 2015, 02:50:04.260"	"29,300"	REDACTED	84.247.149.167	"46,531"	53
"November 5th 2015, 02:50:04.260"	"131,178"	REDACTED	103.12.160.69	"37,063"	53
"November 5th 2015, 02:50:04.261"	"12,739"	REDACTED	81.90.12.39	"1,577"	53
"November 5th 2015, 02:50:04.262"	"263,432"	REDACTED	131.161.105.250	"3,001"	53
"November 5th 2015, 02:50:04.300"	"26,619"	REDACTED	179.50.68.1	"26,872"	53
"November 5th 2015, 02:50:04.301"	"263,907"	REDACTED	138.204.184.10	"16,645"	53
"November 5th 2015, 02:50:04.302"	"43,754"	REDACTED	128.65.187.94	"16,812"	53
"November 5th 2015, 02:50:04.302"	"49,924"	REDACTED	109.73.187.1	"64,517"	53
"November 5th 2015, 02:50:04.303"	"32,107"	REDACTED	24.113.187.164	"61,300"	53
"November 5th 2015, 02:50:04.304"	"17,974"	REDACTED	180.250.53.146	0	0
"November 5th 2015, 02:50:04.305"	"35,475"	REDACTED	81.1.145.210	0	0
"November 5th 2015, 02:50:04.306"	"29,013"	REDACTED	188.239.69.25	"36,106"	53
"November 5th 2015, 02:50:04.307"	"131,207"	REDACTED	103.14.250.243	0	0
"November 5th 2015, 02:50:04.308"	"29,300"	REDACTED	82.148.191.129	"20,761"	53
"November 5th 2015, 02:50:04.309"	"43,468"	REDACTED	89.151.130.55	"8,005"	53
"November 5th 2015, 02:50:04.310"	"200,702"	REDACTED	92.38.126.149	0	0
"November 5th 2015, 02:50:04.311"	"49,544"	REDACTED	188.122.85.20	"40,375"	53
"November 5th 2015, 02:50:04.311"	"41,560"	REDACTED	46.160.157.196	"9,368"	53
"November 5th 2015, 02:50:04.312"	"42,583"	REDACTED	77.73.107.131	0	0
"November 5th 2015, 02:50:04.313"	"22,368"	REDACTED	186.183.165.66	"13,613"	53
"November 5th 2015, 02:50:04.313"	"19,332"	REDACTED	201.168.21.121	"64,538"	53
"November 5th 2015, 02:50:04.314"	"17,974"	REDACTED	180.250.135.130	"42,756"	53
"November 5th 2015, 02:50:04.315"	"262,544"	REDACTED	177.70.74.171	0	0
"November 5th 2015, 02:50:04.315"	"22,368"	REDACTED	181.174.60.154	"2,634"	53
"November 5th 2015, 02:50:04.316"	"23,947"	REDACTED	27.50.30.82	0	0
"November 5th 2015, 02:50:04.317"	"17,974"	REDACTED	222.124.4.218	"23,576"	53
"November 5th 2015, 02:50:04.320"	"22,368"	REDACTED	186.183.159.194	"44,151"	53
"November 5th 2015, 02:50:04.321"	"61,452"	REDACTED	198.12.32.90	0	0
"November 5th 2015, 02:50:04.322"	"22,368"	REDACTED	186.183.159.130	"27,272"	53
"November 5th 2015, 02:50:04.323"	"262,687"	REDACTED	187.87.207.193	"14,959"	53
"November 5th 2015, 02:50:04.324"	"14,117"	REDACTED	201.221.216.250	0	0
"November 5th 2015, 02:50:04.324"	"42,187"	REDACTED	91.190.233.7	"44,228"	53
"November 5th 2015, 02:50:04.325"	"23,947"	REDACTED	27.50.30.87	"18,811"	53
"November 5th 2015, 02:50:04.326"	"22,368"	REDACTED	186.183.165.2	"29,030"	53
"November 5th 2015, 02:50:04.326"	"35,745"	REDACTED	185.15.234.37	"40,101"	53
"November 5th 2015, 02:50:04.327"	"262,687"	REDACTED	187.87.207.193	"8,335"	53
"November 5th 2015, 02:50:04.328"	"32,743"	REDACTED	69.26.172.9	"35,008"	53
"November 5th 2015, 02:50:04.328"	"30,982"	REDACTED	80.248.73.254	"21,078"	53
"November 5th 2015, 02:50:04.329"	"17,471"	REDACTED	203.83.166.122	"62,426"	53
"November 5th 2015, 02:50:04.330"	"52,041"	REDACTED	176.118.230.135	"52,731"	53
"November 5th 2015, 02:50:04.330"	"131,178"	REDACTED	42.115.2.145	"41,511"	53
"November 5th 2015, 02:50:04.331"	"31,556"	REDACTED	185.46.222.193	"63,742"	53
"November 5th 2015, 02:50:04.332"	"27,765"	REDACTED	190.90.146.126	0	0
"November 5th 2015, 02:50:04.332"	"28,624"	REDACTED	187.110.108.136	"44,059"	53
"November 5th 2015, 02:50:04.333"	"4,788"	REDACTED	1.9.78.93	"53,655"	53
"November 5th 2015, 02:50:04.334"	"50,716"	REDACTED	91.239.16.18	0	0
"November 5th 2015, 02:50:04.334"	"53,158"	REDACTED	179.108.83.68	0	0
"November 5th 2015, 02:50:04.335"	"39,229"	REDACTED	78.29.106.129	"13,933"	53
"November 5th 2015, 02:50:04.335"	"57,388"	REDACTED	130.0.31.55	"50,558"	53
"November 5th 2015, 02:50:04.336"	"48,072"	REDACTED	37.1.253.74	"65,305"	53
"November 5th 2015, 02:50:04.337"	"16,814"	REDACTED	190.210.52.65	0	0
"November 5th 2015, 02:50:04.337"	"23,487"	REDACTED	190.63.169.74	0	0
"November 5th 2015, 02:50:04.338"	"35,662"	REDACTED	31.3.234.212	"42,825"	53
"November 5th 2015, 02:50:04.338"	"44,927"	REDACTED	91.203.83.210	0	0
"November 5th 2015, 02:50:04.339"	"38,026"	REDACTED	116.193.220.71	"52,779"	53
"November 5th 2015, 02:50:04.340"	"131,178"	REDACTED	103.12.163.190	"34,996"	53
"November 5th 2015, 02:50:04.340"	"35,662"	REDACTED	176.227.202.9	"47,802"	53
"November 5th 2015, 02:50:04.341"	"263,311"	REDACTED	191.7.48.45	"13,827"	53
"November 5th 2015, 02:50:04.342"	"41,627"	REDACTED	31.171.232.193	"3,050"	53
"November 5th 2015, 02:50:04.342"	"50,966"	REDACTED	178.248.71.94	"3,223"	53
"November 5th 2015, 02:50:04.343"	"34,896"	REDACTED	85.15.113.190	"42,929"	53
"November 5th 2015, 02:50:04.344"	"17,974"	REDACTED	180.250.42.58	0	0
"November 5th 2015, 02:50:04.344"	"15,930"	REDACTED	89.18.148.77	"53,600"	53
"November 5th 2015, 02:50:04.345"	"133,685"	REDACTED	43.225.23.26	"6,070"	53
"November 5th 2015, 02:50:04.346"	"3,216"	REDACTED	87.229.227.242	0	0
"November 5th 2015, 02:50:04.346"	"28,032"	REDACTED	191.97.48.26	"65,065"	53
"November 5th 2015, 02:50:04.347"	"17,974"	REDACTED	36.78.50.99	"37,712"	53
"November 5th 2015, 02:50:04.348"	"17,471"	REDACTED	203.83.166.169	"27,484"	53
"November 5th 2015, 02:50:04.348"	"201,725"	REDACTED	176.97.253.243	"57,883"	53
"November 5th 2015, 02:50:04.349"	"17,222"	REDACTED	201.76.178.62	"21,409"	53
"November 5th 2015, 02:50:04.350"	"48,072"	REDACTED	37.1.253.74	0	0
"November 5th 2015, 02:50:04.350"	"263,185"	REDACTED	179.43.80.58	0	0
"November 5th 2015, 02:50:04.351"	"52,955"	REDACTED	177.23.85.193	"50,050"	53
"November 5th 2015, 02:50:04.352"	"21,228"	REDACTED	192.162.233.21	"35,834"	53
"November 5th 2015, 02:50:04.352"	"52,409"	REDACTED	190.120.191.10	"6,460"	53
"November 5th 2015, 02:50:04.353"	"44,375"	REDACTED	93.126.61.17	"21,368"	53
"November 5th 2015, 02:50:04.354"	"52,041"	REDACTED	176.96.189.174	"60,658"	53
"November 5th 2015, 02:50:04.354"	"44,640"	REDACTED	91.202.47.1	0	0
"November 5th 2015, 02:50:04.355"	"44,927"	REDACTED	193.201.88.45	"55,509"	53
"November 5th 2015, 02:50:04.356"	"23,947"	REDACTED	103.233.159.130	60	53
"November 5th 2015, 02:50:04.357"	"52,041"	REDACTED	176.118.224.156	"12,620"	53
"November 5th 2015, 02:50:04.358"	"48,524"	REDACTED	94.190.15.218	"29,401"	53
"November 5th 2015, 02:50:04.358"	"47,211"	REDACTED	109.197.55.37	"62,356"	53
"November 5th 2015, 02:50:04.359"	"15,493"	REDACTED	80.91.20.143	"31,644"	53
"November 5th 2015, 02:50:04.360"	"22,363"	REDACTED	64.9.156.154	0	0
"November 5th 2015, 02:50:04.361"	"50,710"	REDACTED	37.238.21.120	0	0
"November 5th 2015, 02:50:04.362"	"263,907"	REDACTED	138.204.184.10	"51,721"	53
"November 5th 2015, 02:50:04.363"	"26,599"	REDACTED	191.205.248.23	0	0
"November 5th 2015, 02:50:04.363"	"35,000"	REDACTED	78.140.207.202	0	0
"November 5th 2015, 02:50:04.364"	"50,241"	REDACTED	109.95.86.138	"41,786"	53
"November 5th 2015, 02:50:04.365"	"15,311"	REDACTED	186.103.221.138	"9,548"	53
"November 5th 2015, 02:50:04.366"	"262,687"	REDACTED	187.87.207.14	"48,307"	53
"November 5th 2015, 02:50:04.367"	"37,127"	REDACTED	41.71.179.1	"61,605"	53
"November 5th 2015, 02:50:04.368"	"52,979"	REDACTED	177.39.224.1	0	0
"November 5th 2015, 02:50:04.369"	"23,947"	REDACTED	27.50.30.83	"17,600"	53
"November 5th 2015, 02:50:04.370"	"4,788"	REDACTED	210.186.248.225	0	0
"November 5th 2015, 02:50:04.371"	"21,228"	REDACTED	176.118.150.99	0	0
"November 5th 2015, 02:50:04.372"	"27,765"	REDACTED	190.90.146.126	"25,553"	53
"November 5th 2015, 02:50:04.373"	"53,163"	REDACTED	177.137.190.41	"55,792"	53
"November 5th 2015, 02:50:04.373"	"17,974"	REDACTED	118.97.145.25	658	53
"November 5th 2015, 02:50:04.374"	"51,034"	REDACTED	84.244.31.50	"4,052"	53
"November 5th 2015, 02:50:04.375"	"42,187"	REDACTED	78.41.94.27	"62,983"	53
"November 5th 2015, 02:50:04.377"	"34,192"	REDACTED	178.217.178.10	0	0
"November 5th 2015, 02:50:04.377"	"23,673"	REDACTED	203.189.158.40	"6,092"	53
"November 5th 2015, 02:50:04.378"	"17,974"	REDACTED	180.250.218.117	"10,613"	53
"November 5th 2015, 02:50:04.379"	"39,812"	REDACTED	109.202.63.7	0	0
"November 5th 2015, 02:50:04.380"	"28,809"	REDACTED	85.91.115.230	0	0
"November 5th 2015, 02:50:04.381"	"3,216"	REDACTED	195.239.121.178	"46,535"	53
"November 5th 2015, 02:50:04.381"	"48,524"	REDACTED	217.28.73.117	"62,467"	53
"November 5th 2015, 02:50:04.382"	"34,896"	REDACTED	85.15.67.91	"34,350"	53
"November 5th 2015, 02:50:04.383"	"57,827"	REDACTED	176.108.177.8	"55,186"	53
"November 5th 2015, 02:50:04.383"	"262,687"	REDACTED	187.87.200.29	0	0
"November 5th 2015, 02:50:04.384"	"14,117"	REDACTED	190.217.155.250	"41,614"	53
"November 5th 2015, 02:50:04.385"	"31,549"	REDACTED	94.183.215.87	0	0
"November 5th 2015, 02:50:04.385"	"31,130"	REDACTED	62.182.169.35	"37,908"	53
"November 5th 2015, 02:50:04.386"	"263,853"	REDACTED	138.186.75.194	0	0
"November 5th 2015, 02:50:04.386"	"62,337"	REDACTED	89.32.240.9	"2,612"	53
"November 5th 2015, 02:50:04.387"	"57,388"	REDACTED	130.0.30.29	"49,241"	53
"November 5th 2015, 02:50:04.388"	"263,185"	REDACTED	179.43.82.29	0	0
"November 5th 2015, 02:50:04.388"	"27,364"	REDACTED	72.23.171.100	"20,820"	53
"November 5th 2015, 02:50:04.389"	"262,687"	REDACTED	187.87.207.253	"1,814"	53
"November 5th 2015, 02:50:04.390"	"4,788"	REDACTED	175.139.200.13	"26,927"	53
"November 5th 2015, 02:50:04.390"	"4,760"	REDACTED	218.250.14.228	"56,736"	53
"November 5th 2015, 02:50:04.391"	"27,875"	REDACTED	170.210.149.41	0	0
"November 5th 2015, 02:50:04.392"	"18,403"	REDACTED	118.70.246.206	"16,613"	53
"November 5th 2015, 02:50:04.392"	"263,135"	REDACTED	177.190.72.4	"7,406"	53
"November 5th 2015, 02:50:04.393"	"13,178"	REDACTED	93.88.143.18	"4,301"	53
"November 5th 2015, 02:50:04.394"	"50,966"	REDACTED	178.248.71.52	0	0
"November 5th 2015, 02:50:04.395"	"32,329"	REDACTED	199.188.194.122	"4,302"	53
"November 5th 2015, 02:50:04.396"	"21,483"	REDACTED	79.104.221.238	"30,270"	53
"November 5th 2015, 02:50:04.398"	"22,368"	REDACTED	186.183.184.186	"21,550"	53
"November 5th 2015, 02:50:04.398"	"31,556"	REDACTED	185.46.221.13	"21,240"	53
"November 5th 2015, 02:50:04.399"	"18,403"	REDACTED	118.69.67.243	"16,190"	53
"November 5th 2015, 02:50:04.400"	"15,311"	REDACTED	186.103.188.250	"49,841"	53
"November 5th 2015, 02:50:04.400"	"15,311"	REDACTED	186.103.209.202	"49,584"	53
"November 5th 2015, 02:50:04.401"	"50,716"	REDACTED	87.76.12.98	0	0
"November 5th 2015, 02:50:04.402"	"12,764"	REDACTED	212.112.107.57	0	0
"November 5th 2015, 02:50:04.402"	"28,032"	REDACTED	191.97.48.146	"29,694"	53
"November 5th 2015, 02:50:04.403"	"44,927"	REDACTED	193.201.88.117	"62,785"	53
"November 5th 2015, 02:50:04.404"	"29,300"	REDACTED	82.148.191.129	"29,310"	53
"November 5th 2015, 02:50:04.404"	"8,163"	REDACTED	200.89.112.82	"57,953"	53
"November 5th 2015, 02:50:04.405"	"17,974"	REDACTED	180.250.140.61	"48,097"	53
"November 5th 2015, 02:50:04.406"	"6,858"	REDACTED	195.182.155.170	0	0
"November 5th 2015, 02:50:04.406"	"8,163"	REDACTED	190.1.137.130	"42,172"	53
"November 5th 2015, 02:50:04.407"	"131,178"	REDACTED	103.12.161.217	"24,804"	53
"November 5th 2015, 02:50:04.408"	"263,311"	REDACTED	191.7.49.130	"3,000"	53
"November 5th 2015, 02:50:04.408"	"24,323"	REDACTED	182.160.115.44	"11,200"	53
"November 5th 2015, 02:50:04.409"	"31,122"	REDACTED	92.39.185.161	0	0
"November 5th 2015, 02:50:04.410"	"22,368"	REDACTED	186.183.184.226	0	0
"November 5th 2015, 02:50:04.410"	"57,388"	REDACTED	130.0.26.228	"52,613"	53
"November 5th 2015, 02:50:04.411"	"17,974"	REDACTED	118.97.149.94	"18,817"	53
"November 5th 2015, 02:50:04.412"	"4,788"	REDACTED	175.139.191.109	"59,308"	53
"November 5th 2015, 02:50:04.412"	"52,402"	REDACTED	200.123.249.215	0	0
"November 5th 2015, 02:50:04.413"	"9,340"	REDACTED	202.159.116.122	"9,680"	53
"November 5th 2015, 02:50:04.414"	"17,974"	REDACTED	180.250.218.117	"21,224"	53
"November 5th 2015, 02:50:04.414"	"17,222"	REDACTED	200.196.63.210	"22,187"	53
"November 5th 2015, 02:50:04.415"	"55,077"	REDACTED	104.36.7.161	"32,812"	53
"November 5th 2015, 02:50:04.415"	"4,788"	REDACTED	175.139.215.0	"8,148"	53
"November 5th 2015, 02:50:04.416"	"34,622"	REDACTED	85.197.174.170	"3,088"	53
"November 5th 2015, 02:50:04.417"	"41,715"	REDACTED	91.138.126.92	"51,432"	53
"November 5th 2015, 02:50:04.417"	"51,004"	REDACTED	188.113.146.40	"41,615"	53
"November 5th 2015, 02:50:04.418"	"39,229"	REDACTED	78.29.106.129	"13,198"	53
"November 5th 2015, 02:50:04.419"	"16,135"	REDACTED	176.237.165.149	0	0
"November 5th 2015, 02:50:04.419"	"15,311"	REDACTED	186.103.154.11	"49,789"	53
"November 5th 2015, 02:50:04.420"	"24,176"	REDACTED	101.53.7.14	"23,171"	53
"November 5th 2015, 02:50:04.421"	"57,388"	REDACTED	130.0.30.29	"25,414"	53
"November 5th 2015, 02:50:04.421"	"59,616"	REDACTED	91.246.1.33	"9,214"	53
"November 5th 2015, 02:50:04.422"	"7,602"	REDACTED	221.133.0.154	"20,260"	53
"November 5th 2015, 02:50:04.423"	"34,896"	REDACTED	85.15.86.224	0	0
"November 5th 2015, 02:50:04.423"	"15,311"	REDACTED	200.54.194.11	"2,754"	53
"November 5th 2015, 02:50:04.424"	"49,893"	REDACTED	89.22.150.178	0	0
"November 5th 2015, 02:50:04.425"	"17,974"	REDACTED	180.250.54.162	"21,242"	53
"November 5th 2015, 02:50:04.425"	"200,702"	REDACTED	92.38.111.119	"39,131"	53
"November 5th 2015, 02:50:04.426"	"17,974"	REDACTED	180.250.113.210	"24,206"	53
"November 5th 2015, 02:50:04.427"	"17,974"	REDACTED	180.250.5.129	0	0
"November 5th 2015, 02:50:04.427"	"17,222"	REDACTED	177.124.246.178	"29,307"	53
"November 5th 2015, 02:50:04.428"	"55,558"	REDACTED	103.11.102.201	"19,313"	53
"November 5th 2015, 02:50:04.429"	"50,354"	REDACTED	193.106.67.97	"28,255"	53
"November 5th 2015, 02:50:04.429"	"49,515"	REDACTED	188.95.33.229	"54,910"	53
"November 5th 2015, 02:50:04.430"	"39,229"	REDACTED	78.29.82.229	"23,589"	53
"November 5th 2015, 02:50:04.430"	"2,828"	REDACTED	216.0.155.98	"28,665"	53
"November 5th 2015, 02:50:04.431"	"28,007"	REDACTED	190.52.99.50	"59,931"	53
"November 5th 2015, 02:50:04.432"	"17,974"	REDACTED	36.76.240.79	"24,344"	53
"November 5th 2015, 02:50:04.432"	"17,974"	REDACTED	36.70.186.70	"4,845"	53
"November 5th 2015, 02:50:04.433"	"44,927"	REDACTED	193.201.89.71	0	0
"November 5th 2015, 02:50:04.434"	"49,893"	REDACTED	89.22.149.130	"45,756"	53
"November 5th 2015, 02:50:04.434"	"62,915"	REDACTED	76.191.76.43	0	0
"November 5th 2015, 02:50:04.435"	"50,606"	REDACTED	178.219.126.222	"15,712"	53
"November 5th 2015, 02:50:04.436"	"200,702"	REDACTED	92.38.126.184	"23,710"	53
"November 5th 2015, 02:50:04.436"	"17,974"	REDACTED	36.80.67.253	0	0
"November 5th 2015, 02:50:04.437"	"22,368"	REDACTED	186.183.159.178	"48,971"	53
"November 5th 2015, 02:50:04.438"	"53,056"	REDACTED	187.84.141.44	0	0
"November 5th 2015, 02:50:04.438"	"24,881"	REDACTED	46.162.20.224	"25,777"	53
"November 5th 2015, 02:50:04.439"	"21,228"	REDACTED	192.162.233.21	0	0
"November 5th 2015, 02:50:04.440"	"9,116"	REDACTED	84.94.42.17	"16,862"	53
"November 5th 2015, 02:50:04.440"	"50,606"	REDACTED	109.196.45.22	"19,258"	53
"November 5th 2015, 02:50:04.441"	"35,662"	REDACTED	176.227.202.9	0	0
"November 5th 2015, 02:50:04.442"	"53,118"	REDACTED	187.110.160.224	"48,466"	53
"November 5th 2015, 02:50:04.442"	"11,404"	REDACTED	162.208.42.83	"36,626"	53
"November 5th 2015, 02:50:04.443"	"23,673"	REDACTED	124.248.167.106	"15,630"	53
"November 5th 2015, 02:50:04.444"	"41,269"	REDACTED	195.26.81.2	"41,395"	53
"November 5th 2015, 02:50:04.444"	"34,896"	REDACTED	85.15.69.214	0	0
"November 5th 2015, 02:50:04.445"	"49,037"	REDACTED	95.174.99.167	"49,821"	53
"November 5th 2015, 02:50:04.446"	"32,743"	REDACTED	69.26.172.9	"13,289"	53
"November 5th 2015, 02:50:04.446"	"50,966"	REDACTED	178.248.71.56	"30,217"	53
"November 5th 2015, 02:50:04.447"	"52,783"	REDACTED	177.74.189.21	0	0
"November 5th 2015, 02:50:04.448"	"28,007"	REDACTED	190.52.100.210	"28,184"	53
"November 5th 2015, 02:50:04.448"	"17,222"	REDACTED	189.91.83.139	"9,697"	53
"November 5th 2015, 02:50:04.449"	"17,974"	REDACTED	180.250.175.50	"26,271"	53
"November 5th 2015, 02:50:04.449"	"131,178"	REDACTED	103.12.160.156	"48,450"	53
"November 5th 2015, 02:50:04.450"	"17,974"	REDACTED	180.250.16.92	0	0
"November 5th 2015, 02:50:04.451"	"2,828"	REDACTED	216.4.37.126	0	0
"November 5th 2015, 02:50:04.451"	"6,568"	REDACTED	200.87.179.178	"52,891"	53
"November 5th 2015, 02:50:04.452"	"263,655"	REDACTED	177.104.123.150	"4,672"	53
"November 5th 2015, 02:50:04.453"	"4,788"	REDACTED	1.9.137.34	"43,511"	53
"November 5th 2015, 02:50:04.453"	"17,974"	REDACTED	118.97.94.118	"25,620"	53
"November 5th 2015, 02:50:04.455"	"13,030"	REDACTED	213.144.156.142	"31,275"	53
"November 5th 2015, 02:50:04.456"	"13,178"	REDACTED	5.57.216.62	"34,017"	53
"November 5th 2015, 02:50:04.457"	"4,788"	REDACTED	210.187.163.148	"52,123"	53
"November 5th 2015, 02:50:04.457"	"8,163"	REDACTED	200.89.114.18	"24,596"	53
"November 5th 2015, 02:50:04.458"	"14,117"	REDACTED	179.56.139.138	"3,157"	53
"November 5th 2015, 02:50:04.459"	"24,323"	REDACTED	203.202.248.142	"9,845"	53
"November 5th 2015, 02:50:04.459"	"263,665"	REDACTED	191.241.39.154	"54,590"	53
"November 5th 2015, 02:50:04.460"	"53,205"	REDACTED	186.235.232.14	0	0
"November 5th 2015, 02:50:04.461"	"17,974"	REDACTED	180.250.168.177	0	0
"November 5th 2015, 02:50:04.461"	"23,947"	REDACTED	103.233.159.130	"64,008"	53
"November 5th 2015, 02:50:04.463"	"44,941"	REDACTED	91.211.143.138	"27,149"	53
"November 5th 2015, 02:50:04.463"	"17,222"	REDACTED	200.142.119.117	"31,387"	53
"November 5th 2015, 02:50:04.464"	"262,746"	REDACTED	186.209.193.85	"34,951"	53
"November 5th 2015, 02:50:04.465"	"6,876"	REDACTED	85.238.104.119	0	0
"November 5th 2015, 02:50:04.465"	"35,908"	REDACTED	174.139.61.172	"63,879"	53
"November 5th 2015, 02:50:04.467"	"47,252"	REDACTED	194.140.233.124	0	0
"November 5th 2015, 02:50:04.468"	"29,300"	REDACTED	84.247.137.129	"29,896"	53
"November 5th 2015, 02:50:04.469"	"9,829"	REDACTED	210.212.81.17	"22,760"	53
"November 5th 2015, 02:50:04.469"	"25,490"	REDACTED	85.172.12.101	0	0
"November 5th 2015, 02:50:04.470"	"31,549"	REDACTED	94.183.184.76	0	0
"November 5th 2015, 02:50:04.471"	"35,177"	REDACTED	62.183.104.54	"28,273"	53
"November 5th 2015, 02:50:04.471"	"263,185"	REDACTED	179.43.81.99	"26,546"	53
"November 5th 2015, 02:50:04.472"	"131,178"	REDACTED	103.12.160.149	0	0
"November 5th 2015, 02:50:04.472"	"25,408"	REDACTED	77.244.21.132	0	0
"November 5th 2015, 02:50:04.473"	"262,687"	REDACTED	187.87.207.153	0	0
"November 5th 2015, 02:50:04.474"	"200,702"	REDACTED	92.38.126.192	"27,432"	53
"November 5th 2015, 02:50:04.476"	"52,041"	REDACTED	91.222.120.69	"15,747"	53
"November 5th 2015, 02:50:04.476"	"58,478"	REDACTED	202.95.139.66	"43,904"	53
"November 5th 2015, 02:50:04.477"	"29,300"	REDACTED	82.148.160.222	"1,053"	53
"November 5th 2015, 02:50:04.478"	"29,300"	REDACTED	84.247.149.167	"57,288"	53
"November 5th 2015, 02:50:04.478"	"26,128"	REDACTED	199.101.81.180	"39,514"	53
"November 5th 2015, 02:50:04.479"	"263,665"	REDACTED	191.241.39.38	"61,136"	53
"November 5th 2015, 02:50:04.480"	"31,549"	REDACTED	94.183.29.78	"10,494"	"10,022"
"November 5th 2015, 02:50:04.481"	"4,788"	REDACTED	1.9.78.93	0	0
"November 5th 2015, 02:50:04.482"	"17,974"	REDACTED	118.97.144.180	"24,402"	53
